status,loan_amnt,term,annual_inc,dti,payment_inc_ratio,revol_bal,revol_util,home_ownership,grade,outcome,emp_length,emp_len_,borrower_score
Charged Off,20600,t,210000,8.83,2.75554,8938,93.10,MORTGAGE,4.40,default,7,t,0.55
Charged Off,35000,t,115000,15.48,9.12970,25008,70.40,MORTGAGE,3.60,default,2,t,0.45
Charged Off,16000,t,52800,21.93,9.69500,22764,83.70,RENT,3.00,default,7,t,0.45
Charged Off,10800,t,32694,12.04,10.28960,9883,69.60,OWN,2.40,default,5,t,0.50
Charged Off,32400,t,80250,18.72,12.57590,9697,26.50,MORTGAGE,2.40,default,11,t,0.45
Charged Off,19600,t,88000,19.72,6.68141,25248,79.10,MORTGAGE,3.60,default,8,t,0.25
Charged Off,20000,t,80000,21.45,8.09760,19773,90.70,RENT,1.20,default,1,t,0.40
Charged Off,17325,t,52800,20.39,10.41230,17285,78.60,MORTGAGE,2.80,default,11,t,0.35
Charged Off,22750,t,49750,18.58,14.00920,594,14.10,MORTGAGE,4.00,default,5,t,0.65
Charged Off,18250,t,92000,21.55,6.07722,41181,77.30,MORTGAGE,4.00,default,10,t,0.50
Charged Off,21000,t,70000,20.85,8.13411,8865,40.50,MORTGAGE,6.00,default,7,t,0.65
Charged Off,16425,t,50000,24.96,9.06864,27205,66.80,RENT,4.20,default,4,t,0.40
Charged Off,18000,t,36000,15.93,14.99900,15667,65.00,RENT,3.60,default,11,t,0.30
Charged Off,23675,t,55000,16.10,13.51920,12201,87.10,RENT,2.60,default,9,t,0.55
Charged Off,35000,t,75600,0.40,13.49830,80,0.30,OWN,5.00,default,11,t,0.60
Charged Off,35000,t,84000,2.71,11.04910,5936,12.70,MORTGAGE,5.60,default,8,t,0.70
Charged Off,24375,t,63600,24.19,11.37320,15706,39.80,OWN,3.40,default,11,t,0.35
Charged Off,28000,t,140000,24.63,6.53074,56658,74.60,MORTGAGE,1.40,default,10,t,0.75
Charged Off,21000,t,70000,11.19,9.05966,31722,88.00,MORTGAGE,3.80,default,11,t,0.40
Charged Off,20000,t,75000,15.41,8.23776,3105,63.40,MORTGAGE,2.20,default,11,t,0.40
Charged Off,18500,t,60000,16.80,8.66120,15282,63.40,MORTGAGE,4.40,default,11,t,0.60
Charged Off,5450,t,85000,21.50,1.98071,55879,67.70,OWN,2.20,default,5,t,0.45
Charged Off,32350,t,74000,21.18,13.72990,8187,66.00,MORTGAGE,2.60,default,11,t,0.20
Charged Off,20000,t,40000,7.05,14.99880,9189,77.90,MORTGAGE,3.60,default,4,t,0.30
Charged Off,30000,t,80000,18.15,12.14630,14958,64.80,MORTGAGE,1.20,default,10,t,0.20
Charged Off,16000,t,60000,20.61,8.05300,22986,87.40,MORTGAGE,3.80,default,5,t,0.50
Charged Off,23000,t,50000,21.20,13.65050,16049,82.30,RENT,3.40,default,5,t,0.35
Charged Off,17000,t,51000,10.02,10.79670,18137,88.50,RENT,1.20,default,4,t,0.40
Charged Off,18000,t,72000,17.72,7.54967,29513,69.10,RENT,3.80,default,6,t,0.55
Charged Off,25000,t,80000,14.86,8.85255,16953,58.90,RENT,4.60,default,11,t,0.40
Charged Off,22375,t,60000,20.52,11.83380,24391,82.40,MORTGAGE,2.80,default,5,t,0.50
Charged Off,35000,t,115000,16.62,9.65781,13892,47.10,MORTGAGE,2.80,default,8,t,0.60
Charged Off,24000,t,58000,13.72,13.73130,11692,80.50,RENT,1.80,default,9,t,0.35
Charged Off,13800,t,42000,20.47,9.75057,8846,47.10,RENT,3.40,default,11,t,0.45
Charged Off,16000,t,80000,11.92,5.99955,26897,80.30,MORTGAGE,3.60,default,10,t,0.50
Charged Off,30000,t,127500,9.06,7.52791,12603,55.80,RENT,3.00,default,6,t,0.55
Charged Off,16825,t,40000,21.06,12.61800,15437,78.80,RENT,3.60,default,5,t,0.25
Charged Off,30000,t,75000,14.51,13.06140,25371,90.60,MORTGAGE,1.40,default,2,t,0.55
Charged Off,12250,t,78600,23.18,4.85466,22493,68.80,MORTGAGE,2.40,default,4,t,0.40
Charged Off,11000,t,100000,18.01,3.70152,17000,84.20,MORTGAGE,0.20,default,9,t,0.35
Charged Off,4800,t,39996,22.38,3.39994,4147,42.80,RENT,4.60,default,4,t,0.60
Charged Off,16000,t,45000,13.92,10.21120,24860,93.80,RENT,4.80,default,2,t,0.20
Charged Off,18225,t,40000,18.15,13.95840,16123,74.30,MORTGAGE,4.00,default,11,t,0.50
Charged Off,35000,t,132000,8.86,8.72827,36543,75.80,MORTGAGE,1.60,default,11,t,0.25
Charged Off,19800,t,70000,21.58,8.48520,8476,90.20,MORTGAGE,3.60,default,9,t,0.30
Charged Off,35000,t,120000,11.16,9.01010,35809,69.40,MORTGAGE,2.20,default,11,t,0.45
Charged Off,25000,t,50000,3.48,14.83750,4970,8.20,MORTGAGE,3.40,default,11,t,0.65
Charged Off,11000,t,77000,5.50,4.41319,13924,83.40,MORTGAGE,2.20,default,8,t,0.35
Charged Off,16000,t,88000,23.09,5.76968,21273,69.90,MORTGAGE,2.80,default,11,t,0.45
Charged Off,27300,t,55000,19.02,13.37650,32984,69.40,RENT,5.80,default,9,t,0.35
Charged Off,27150,t,70000,18.57,12.30790,21414,78.70,MORTGAGE,2.80,default,11,t,0.35
Charged Off,30000,t,66000,2.25,12.54820,6323,14.90,MORTGAGE,4.20,default,11,t,0.60
Charged Off,16200,t,72000,4.70,6.74950,19549,85.70,MORTGAGE,3.60,default,11,t,0.45
Charged Off,26000,t,78000,21.45,10.57750,32256,95.50,OWN,2.80,default,5,t,0.40
Charged Off,16000,t,37000,14.37,13.35860,13728,88.00,RENT,2.20,default,11,t,0.45
Charged Off,20000,t,69000,17.08,9.75357,5230,29.90,RENT,0.20,default,5,t,0.55
Charged Off,18000,t,46000,17.49,12.51910,24546,77.40,MORTGAGE,3.00,default,11,t,0.55
Charged Off,28000,t,93000,9.64,8.16335,11969,66.10,MORTGAGE,6.00,default,11,t,0.40
Charged Off,24000,t,48000,14.08,15.44580,20266,71.60,MORTGAGE,2.20,default,11,t,0.60
Charged Off,18000,t,41000,12.12,13.56230,8860,57.20,RENT,2.20,default,6,t,0.50
Charged Off,30000,t,66000,19.89,14.42400,22532,85.00,RENT,2.80,default,11,t,0.65
Charged Off,18000,t,145000,12.76,4.05352,13648,94.10,MORTGAGE,1.40,default,5,t,0.45
Charged Off,35000,t,75000,7.60,15.36180,3753,62.50,OWN,1.60,default,7,t,0.35
Charged Off,35000,t,120000,13.21,8.74930,16287,12.40,MORTGAGE,3.60,default,8,t,0.70
Charged Off,7500,t,32004,14.92,7.49756,1696,99.80,RENT,3.00,default,5,t,0.30
Charged Off,35000,t,220000,12.08,4.91460,14165,80.00,MORTGAGE,2.20,default,10,t,0.50
Charged Off,14125,t,63000,29.52,6.29810,19254,43.00,MORTGAGE,4.40,default,4,t,0.40
Charged Off,16475,t,44000,17.56,12.80130,17371,99.70,MORTGAGE,0.60,default,11,t,0.45
Charged Off,12000,t,79992,15.35,4.50015,613,2.10,MORTGAGE,3.60,default,10,t,0.60
Charged Off,25500,t,51000,8.92,13.80280,6295,13.30,MORTGAGE,4.20,default,11,t,0.60
Charged Off,30000,t,68000,17.79,13.62860,4072,49.70,OWN,2.20,default,4,t,0.30
Charged Off,35000,t,95000,6.99,11.93320,6976,36.00,OWN,1.20,default,1,t,0.65
Charged Off,7000,t,60000,14.56,3.09380,7790,17.10,MORTGAGE,5.60,default,11,t,0.65
Charged Off,35000,t,150000,11.26,6.55440,10722,32.50,MORTGAGE,4.40,default,5,t,0.25
Charged Off,35000,t,100000,12.47,11.52130,28211,95.00,RENT,1.60,default,8,t,0.45
Charged Off,16000,t,65000,22.86,7.38406,12562,54.10,MORTGAGE,3.60,default,5,t,0.40
Charged Off,17625,t,47000,23.21,11.68090,17881,77.40,RENT,2.40,default,6,t,0.45
Charged Off,18000,t,50000,12.82,11.21350,9267,92.70,OWN,2.40,default,4,t,0.30
Charged Off,35000,t,65000,11.00,16.77230,28513,66.80,MORTGAGE,2.40,default,11,t,0.30
Charged Off,35000,t,90000,24.12,13.19050,22377,92.50,MORTGAGE,0.40,default,1,t,0.35
Charged Off,11000,t,90000,17.55,3.03747,24489,24.70,RENT,7.00,default,11,t,0.55
Charged Off,19600,t,54000,23.38,10.58270,27424,61.60,RENT,5.00,default,6,t,0.50
Charged Off,12500,t,92000,10.28,3.60300,0,0.00,MORTGAGE,5.60,default,11,t,0.35
Charged Off,20000,t,65000,24.55,9.96628,23402,44.20,RENT,1.20,default,11,t,0.35
Charged Off,30000,t,96000,22.88,10.28690,8538,46.90,MORTGAGE,1.60,default,8,t,0.55
Charged Off,15000,t,31200,19.42,15.25620,14525,96.80,RENT,2.80,default,1,t,0.40
Charged Off,21000,t,42000,14.97,15.86660,28632,95.30,RENT,2.80,default,7,t,0.45
Charged Off,28000,t,143000,23.66,6.53639,21341,84.70,MORTGAGE,2.00,default,2,t,0.30
Charged Off,15000,t,109000,13.27,4.32209,21205,93.00,MORTGAGE,2.60,default,6,t,0.30
Charged Off,20000,t,39996,17.97,14.04650,5256,19.70,RENT,4.40,default,2,t,0.60
Charged Off,35000,t,115000,10.97,9.12970,53977,82.10,MORTGAGE,3.60,default,11,t,0.60
Charged Off,18250,t,65000,20.57,8.74560,20912,58.50,RENT,2.40,default,7,t,0.40
Charged Off,25000,t,65000,14.03,12.30520,13667,91.70,RENT,3.00,default,11,t,0.35
Charged Off,20000,t,55000,10.97,10.03850,5797,82.80,OWN,4.20,default,11,t,0.55
Charged Off,16425,t,35000,12.48,13.18250,3316,36.80,MORTGAGE,4.40,default,5,t,0.35
Charged Off,4800,t,45760,4.67,3.29449,3138,64.00,RENT,2.60,default,1,t,0.35
Charged Off,22000,t,63000,23.81,10.54570,22129,91.10,MORTGAGE,3.80,default,11,t,0.45
Charged Off,35000,t,105000,16.97,8.83931,34162,37.20,MORTGAGE,5.60,default,11,t,0.60
Charged Off,21850,t,45000,17.71,16.79950,11180,98.90,MORTGAGE,1.00,default,11,t,0.60
Charged Off,25975,t,110000,22.32,7.00735,69555,40.80,MORTGAGE,3.40,default,11,t,0.50
Charged Off,25000,t,131600,15.35,5.38149,51727,49.50,MORTGAGE,4.60,default,11,t,0.55
Charged Off,30000,t,63600,14.07,14.57150,10668,49.60,RENT,2.20,default,11,t,0.35
Charged Off,28000,t,83000,22.58,10.33490,2368,47.40,RENT,4.00,default,11,t,0.50
Charged Off,18000,t,36400,18.66,13.40800,7587,21.90,RENT,6.00,default,6,t,0.65
Charged Off,30000,t,70000,19.19,13.99440,12692,37.80,MORTGAGE,1.40,default,6,t,0.60
Charged Off,27575,t,58000,27.02,12.89070,10803,56.00,RENT,6.00,default,5,t,0.55
Charged Off,18000,t,46460,12.91,12.16790,7804,52.40,MORTGAGE,2.60,default,11,t,0.55
Charged Off,21000,t,102000,15.09,5.58224,7982,25.20,MORTGAGE,6.00,default,3,t,0.60
Charged Off,20000,t,54996,13.75,11.54000,3163,41.10,RENT,2.80,default,5,t,0.45
Charged Off,20000,t,50000,18.17,11.99900,30686,50.10,RENT,3.60,default,10,t,0.55
Charged Off,27575,t,91200,27.69,8.19803,45053,44.20,RENT,6.00,default,2,t,0.25
Charged Off,19750,t,42000,19.43,15.04460,11678,74.90,MORTGAGE,3.00,default,1,t,0.40
Charged Off,24925,t,52494,22.91,14.78980,26741,95.80,OWN,2.40,default,11,t,0.40
Charged Off,20000,t,85000,4.90,6.37976,19841,47.40,MORTGAGE,6.00,default,11,t,0.35
Charged Off,7550,t,26400,24.32,8.63636,4751,33.90,RENT,3.80,default,6,t,0.35
Charged Off,16000,t,56560,21.15,7.67016,9757,43.80,MORTGAGE,6.00,default,11,t,0.50
Charged Off,7000,t,60000,19.34,3.63400,7783,91.60,MORTGAGE,2.40,default,11,t,0.30
Charged Off,20000,t,72630,20.80,7.90814,18330,40.20,MORTGAGE,4.80,default,8,t,0.35
Charged Off,20000,t,68000,7.80,7.97471,19464,83.50,MORTGAGE,6.00,default,11,t,0.35
Charged Off,19200,t,150000,6.18,4.09520,17541,89.00,MORTGAGE,3.00,default,11,t,0.20
Charged Off,31500,t,172000,9.59,5.98012,4729,94.60,MORTGAGE,1.40,default,2,t,0.35
Charged Off,17625,t,41600,28.44,11.41760,21932,37.40,RENT,5.80,default,1,t,0.45
Charged Off,10750,t,52000,24.51,5.70715,11650,27.20,MORTGAGE,4.20,default,1,t,0.30
Charged Off,12000,t,24000,15.15,14.57850,2477,70.80,RENT,5.00,default,1,t,0.45
Charged Off,28000,t,71000,10.53,13.16480,13241,78.80,MORTGAGE,2.00,default,2,t,0.35
Charged Off,24400,t,72000,15.98,10.16600,13879,59.80,RENT,3.60,default,4,t,0.50
Charged Off,16375,t,49000,17.68,9.06098,10067,48.50,RENT,6.00,default,11,t,0.60
Charged Off,17000,t,70000,8.13,6.44006,18394,42.90,MORTGAGE,5.60,default,2,t,0.50
Charged Off,18000,t,87500,23.41,6.66309,31078,85.60,MORTGAGE,1.20,default,11,t,0.55
Charged Off,18000,t,65000,22.14,4.83803,9174,55.80,RENT,4.80,default,11,t,0.50
Charged Off,16450,t,40000,21.21,13.32060,6441,92.00,RENT,1.20,default,8,t,0.20
Charged Off,16000,t,320400,2.28,0.86532,15196,61.50,RENT,6.00,default,11,t,0.60
Charged Off,35000,t,70000,18.84,9.83417,33377,71.80,OWN,2.40,default,9,t,0.45
Charged Off,20000,t,120000,18.26,5.76640,62623,99.70,MORTGAGE,1.00,default,11,t,0.55
Charged Off,10025,t,31000,13.08,10.64550,8675,65.70,RENT,1.60,default,1,t,0.35
Charged Off,21000,t,65000,19.99,9.75655,32243,93.20,OWN,3.80,default,11,t,0.40
Charged Off,12800,t,70000,10.70,3.69617,6107,88.50,RENT,3.60,default,6,t,0.55
Charged Off,25000,t,60000,20.48,12.87160,10887,90.70,RENT,2.20,default,11,t,0.20
Charged Off,14500,t,29000,13.61,14.57830,9876,83.70,RENT,5.00,default,7,t,0.50
Charged Off,15200,t,65000,11.39,7.01483,12871,62.80,MORTGAGE,3.60,default,4,t,0.30
Default,4900,t,24000,13.50,6.05900,5359,43.90,RENT,3.40,default,1,t,0.40
Charged Off,17500,t,95000,24.78,5.95074,23722,76.30,MORTGAGE,0.20,default,7,t,0.35
Charged Off,35000,t,99950,19.28,12.33140,46591,51.80,RENT,1.80,default,11,t,0.40
Default,25450,t,110000,10.23,7.08655,8821,31.70,RENT,4.00,default,10,t,0.65
Charged Off,11200,t,150000,10.90,2.38384,0,56.18,RENT,2.60,default,1,t,0.25
Charged Off,10000,t,30000,29.76,10.64240,12625,95.60,RENT,2.60,default,3,t,0.35
Charged Off,21000,t,56000,32.90,11.01280,16242,49.70,RENT,3.40,default,3,t,0.45
Charged Off,20050,t,75000,29.91,9.56704,16906,84.10,MORTGAGE,0.20,default,11,t,0.30
Charged Off,10500,t,40000,22.29,8.38080,14815,61.20,RENT,2.60,default,10,t,0.45
Charged Off,11200,t,50000,32.48,6.57840,4642,13.00,RENT,3.40,default,4,t,0.60
Default,18000,t,46000,30.68,12.70070,16355,45.90,MORTGAGE,2.80,default,7,t,0.65
Charged Off,22000,t,64000,16.91,9.94594,18124,91.10,MORTGAGE,3.20,default,3,t,0.60
Charged Off,24000,t,66500,17.31,11.05430,3282,18.60,MORTGAGE,4.00,default,11,t,0.45
Charged Off,10475,t,52000,16.96,6.08215,2981,31.70,OWN,3.80,default,6,t,0.40
Charged Off,20175,t,45000,16.19,13.36800,7367,54.00,RENT,3.60,default,9,t,0.45
Charged Off,11100,t,34000,34.42,11.63010,13521,80.50,RENT,2.00,default,4,t,0.40
Charged Off,12000,t,52000,20.92,6.44077,12224,29.90,OWN,4.60,default,1,t,0.50
Charged Off,15000,t,104000,13.00,4.60477,21151,96.10,MORTGAGE,2.60,default,11,t,0.65
Charged Off,32100,t,165000,16.52,6.97455,8295,87.30,MORTGAGE,0.60,default,7,t,0.55
Charged Off,30000,t,132000,10.53,7.07327,12148,30.10,MORTGAGE,2.20,default,10,t,0.65
Charged Off,16000,t,42012,1.43,10.87000,658,1.90,RENT,5.00,default,11,t,0.65
Default,18700,t,55000,13.45,11.97320,11267,57.20,RENT,1.80,default,11,t,0.55
Charged Off,32000,t,120000,13.34,8.39290,10950,53.70,MORTGAGE,2.40,default,9,t,0.45
Charged Off,16025,t,65479,25.97,7.94343,10094,30.90,MORTGAGE,2.80,default,11,t,0.55
Charged Off,25000,t,80000,34.14,9.72570,4819,18.00,MORTGAGE,2.20,default,11,t,0.65
Charged Off,13500,t,62000,22.53,7.79690,16753,97.40,RENT,0.40,default,1,t,0.55
Charged Off,10850,t,45000,9.52,8.01600,3601,59.00,MORTGAGE,3.00,default,6,t,0.40
Charged Off,26850,t,84000,24.99,11.43900,37978,55.20,RENT,0.20,default,8,t,0.50
Charged Off,10000,t,60000,10.84,5.40960,10252,61.40,MORTGAGE,2.80,default,11,t,0.60
Charged Off,18825,t,45000,25.73,12.81330,15098,92.10,MORTGAGE,4.00,default,1,t,0.25
Charged Off,35000,t,107000,15.48,11.40640,16508,70.80,MORTGAGE,1.60,default,5,t,0.35
Charged Off,19200,t,82000,7.27,7.59980,14085,55.00,RENT,2.80,default,11,t,0.60
Charged Off,15000,t,61000,18.89,7.42446,27669,87.60,RENT,3.80,default,11,t,0.40
Charged Off,15275,t,45000,27.52,11.28510,19582,92.40,MORTGAGE,3.00,default,9,t,0.40
Charged Off,22000,t,50100,29.22,12.89580,32682,77.10,RENT,3.40,default,11,t,0.50
Charged Off,16000,t,98100,26.38,4.71914,43250,92.60,MORTGAGE,3.20,default,10,t,0.50
Charged Off,28000,t,160000,9.33,5.81790,10,0.00,RENT,3.00,default,6,t,0.45
Charged Off,19200,t,64500,13.36,8.87572,18365,46.60,MORTGAGE,3.60,default,11,t,0.50
Charged Off,14400,t,93000,12.67,4.26116,11620,39.90,MORTGAGE,4.40,default,6,t,0.45
Charged Off,12000,t,85000,21.78,4.97153,18553,52.40,MORTGAGE,1.80,default,11,t,0.40
Charged Off,21000,t,58000,21.54,10.79590,25278,58.20,MORTGAGE,3.60,default,3,t,0.60
Charged Off,30000,t,110000,14.88,7.78418,28409,35.00,MORTGAGE,5.00,default,3,t,0.55
Charged Off,15000,t,55000,16.19,7.89098,4228,54.20,MORTGAGE,3.20,default,1,t,0.45
Default,35000,t,95000,14.32,11.12350,47956,70.80,OWN,3.80,default,3,t,0.55
Charged Off,17100,t,75000,17.16,8.02896,13415,61.00,RENT,1.80,default,4,t,0.45
Charged Off,31575,t,72012,1.53,13.64610,452,0.90,MORTGAGE,2.20,default,11,t,0.55
Charged Off,24000,t,80000,31.07,8.94510,13931,91.10,RENT,3.60,default,11,t,0.30
Charged Off,18000,t,52000,23.33,12.38770,6557,20.80,MORTGAGE,0.20,default,7,t,0.55
Default,35000,t,77600,12.76,14.39980,27873,66.40,MORTGAGE,2.60,default,8,t,0.50
Charged Off,14125,t,60000,16.28,8.46840,8570,51.90,MORTGAGE,1.00,default,7,t,0.55
Charged Off,18000,t,108450,17.93,4.73726,9292,89.30,RENT,5.00,default,1,t,0.25
Charged Off,29325,t,226000,1.67,4.66110,4238,83.10,OWN,0.80,default,11,t,0.40
Charged Off,18450,t,42000,20.44,13.82570,10965,92.90,RENT,2.40,default,1,t,0.40
Charged Off,12000,t,51000,19.48,7.32306,17870,77.00,OWN,2.20,default,7,t,0.40
Charged Off,16650,t,52000,25.04,10.22260,24136,62.70,RENT,2.60,default,3,t,0.55
Charged Off,21925,t,85100,5.15,8.22557,3870,9.40,RENT,2.60,default,7,t,0.55
Charged Off,18950,t,47400,26.36,12.97620,22341,78.60,RENT,2.80,default,8,t,0.50
Charged Off,35000,t,110000,15.23,9.60665,33929,76.80,MORTGAGE,3.80,default,11,t,0.30
Charged Off,35000,t,95000,14.72,12.24820,15800,60.30,RENT,3.00,default,1,t,0.50
Charged Off,21275,t,75000,23.04,9.68032,20751,66.50,RENT,1.20,default,9,t,0.55
Charged Off,30800,t,105000,4.89,9.52091,5562,83.00,MORTGAGE,2.80,default,5,t,0.65
Charged Off,30000,t,98000,12.44,8.85722,8043,19.10,MORTGAGE,3.20,default,11,t,0.55
Charged Off,18500,t,110000,18.89,5.01469,2816,35.60,MORTGAGE,3.60,default,11,t,0.60
Charged Off,16700,t,42000,25.06,12.17890,24157,82.40,RENT,4.00,default,2,t,0.45
Charged Off,25000,t,95000,9.62,8.54147,7113,49.80,RENT,2.80,default,11,t,0.65
Charged Off,14000,t,60000,22.84,7.14680,10639,63.00,MORTGAGE,4.00,default,6,t,0.25
Charged Off,30000,t,192500,9.79,4.90491,10037,96.50,MORTGAGE,2.40,default,3,t,0.25
Charged Off,13000,t,49000,23.66,7.67633,2587,16.50,RENT,3.20,default,11,t,0.70
Charged Off,12500,t,46000,26.72,8.20461,9785,75.30,RENT,3.80,default,4,t,0.30
Charged Off,13400,t,42000,18.57,9.77229,3394,36.50,RENT,4.00,default,10,t,0.65
Charged Off,18225,t,48000,24.33,13.58770,10192,77.20,RENT,0.20,default,6,t,0.40
Charged Off,24500,t,92000,27.39,8.28796,25428,60.30,MORTGAGE,2.20,default,4,t,0.65
Charged Off,15000,t,70000,23.86,6.11623,18343,61.30,MORTGAGE,5.00,default,3,t,0.30
Charged Off,26000,t,80000,27.54,11.57770,23798,75.10,RENT,2.00,default,9,t,0.45
Default,13000,t,42000,18.17,8.51800,7882,51.90,MORTGAGE,4.40,default,10,t,0.50
Charged Off,19500,t,85000,26.57,6.63784,75705,92.50,RENT,3.20,default,3,t,0.30
Default,18450,t,79000,13.52,7.45625,14084,75.70,OWN,2.60,default,11,t,0.55
Charged Off,10000,t,67000,19.68,4.76525,15392,81.00,MORTGAGE,2.60,default,10,t,0.40
Charged Off,34550,t,96000,12.35,12.94600,56276,21.40,MORTGAGE,1.00,default,10,t,0.50
Charged Off,28000,t,65750,25.95,12.32160,24128,58.80,RENT,3.20,default,2,t,0.45
Default,19800,t,60000,12.60,10.38620,6666,40.90,MORTGAGE,2.40,default,6,t,0.55
Default,24000,t,95000,12.75,7.95120,19349,53.90,MORTGAGE,2.40,default,4,t,0.35
Charged Off,10800,t,45000,22.05,8.19040,18544,91.30,MORTGAGE,1.20,default,4,t,0.25
Default,15000,t,53000,22.28,7.98906,15006,53.60,MORTGAGE,4.80,default,11,t,0.60
Charged Off,29000,t,58000,33.00,15.56110,29253,58.40,MORTGAGE,2.20,default,11,t,0.50
Default,28000,t,93000,27.56,9.22168,88671,67.80,MORTGAGE,4.00,default,11,t,0.65
Default,16000,t,50000,12.41,10.92020,10665,49.80,MORTGAGE,1.20,default,6,t,0.40
Charged Off,14400,t,80000,23.30,5.98425,7082,70.80,RENT,3.00,default,9,t,0.55
Charged Off,13200,t,35000,26.27,11.55150,2881,96.00,RENT,4.00,default,3,t,0.25
Charged Off,15000,t,48194,25.40,10.85340,4353,77.70,MORTGAGE,1.60,default,11,t,0.40
Charged Off,18000,t,60000,14.14,8.37300,7807,62.50,MORTGAGE,4.60,default,5,t,0.25
Charged Off,16800,t,60000,13.00,7.81480,9124,28.20,OWN,4.60,default,8,t,0.55
Charged Off,18000,t,50800,4.53,10.25220,6934,64.20,RENT,3.20,default,2,t,0.55
Charged Off,34025,t,74000,24.57,14.67970,32106,66.70,MORTGAGE,2.60,default,6,t,0.35
Charged Off,22500,t,85000,7.86,7.47205,8159,11.10,RENT,4.80,default,6,t,0.70
Charged Off,24125,t,55000,10.52,14.58260,27440,49.40,MORTGAGE,3.00,default,7,t,0.60
Charged Off,18000,t,50000,19.35,11.49360,20436,78.00,MORTGAGE,2.60,default,4,t,0.45
Charged Off,26000,t,65000,11.95,12.25160,1055,15.10,OWN,4.00,default,2,t,0.70
Charged Off,18000,t,50000,26.09,12.67730,13485,81.20,RENT,1.80,default,1,t,0.55
Charged Off,12000,t,52000,13.26,6.77700,7835,51.50,RENT,3.40,default,3,t,0.35
Default,13725,t,45000,26.80,9.89973,10434,58.00,MORTGAGE,2.80,default,8,t,0.35
Charged Off,33025,t,87000,25.67,12.11920,45719,81.40,MORTGAGE,2.60,default,3,t,0.55
Default,27300,t,65000,25.30,15.05720,34730,84.50,RENT,0.60,default,9,t,0.35
Charged Off,26900,t,65000,11.08,11.81190,6916,42.70,OWN,5.00,default,11,t,0.55
Charged Off,13875,t,50000,8.86,9.67680,4673,93.50,RENT,1.60,default,4,t,0.45
Charged Off,18000,t,70624,8.87,7.48488,11977,71.30,MORTGAGE,3.40,default,6,t,0.50
Charged Off,28000,t,150000,9.61,5.87504,3210,65.50,MORTGAGE,2.40,default,8,t,0.55
Charged Off,18300,t,112000,23.36,5.82075,26488,52.50,RENT,2.00,default,9,t,0.60
Charged Off,20000,t,90000,12.57,6.62600,13069,52.30,MORTGAGE,3.60,default,11,t,0.50
Charged Off,28500,t,65000,23.14,13.99860,37186,80.80,MORTGAGE,2.60,default,1,t,0.40
Charged Off,11000,t,56000,17.43,5.76857,37078,72.70,RENT,3.40,default,11,t,0.35
Charged Off,19200,t,100000,3.82,5.63856,947,12.00,OWN,3.40,default,7,t,0.50
Charged Off,20000,t,78000,19.57,7.53000,35419,62.80,MORTGAGE,3.40,default,11,t,0.45
Charged Off,11725,t,40000,14.88,8.36640,10102,44.90,MORTGAGE,5.00,default,11,t,0.35
Charged Off,20000,t,135500,25.14,5.14698,23385,60.30,MORTGAGE,1.60,default,11,t,0.40
Charged Off,12950,t,36000,27.57,11.32170,12904,72.50,RENT,2.40,default,4,t,0.55
Charged Off,12000,t,30200,24.96,11.99720,3619,33.80,OWN,3.80,default,6,t,0.45
Charged Off,23650,t,78000,23.77,10.34720,23877,70.40,RENT,1.20,default,8,t,0.45
Charged Off,14000,t,59800,10.46,7.47452,5159,36.30,RENT,2.60,default,3,t,0.50
Charged Off,24000,t,85000,23.91,8.16960,24933,80.70,RENT,3.20,default,7,t,0.50
Charged Off,28000,t,190000,9.10,5.24987,13979,49.90,MORTGAGE,2.00,default,4,t,0.30
Charged Off,28000,t,245000,6.74,3.35623,14280,54.90,OWN,3.40,default,6,t,0.55
Charged Off,18000,t,90000,20.69,5.78680,10179,52.20,MORTGAGE,3.20,default,1,t,0.30
Default,32500,t,75000,0.88,13.63840,713,10.90,MORTGAGE,2.40,default,6,t,0.65
Charged Off,22000,t,83000,9.33,7.48207,5299,76.30,MORTGAGE,4.80,default,11,t,0.50
Charged Off,17550,t,40000,15.30,13.08210,22443,52.40,MORTGAGE,3.60,default,11,t,0.40
Charged Off,28000,t,100000,12.17,8.57616,16844,65.80,RENT,4.00,default,10,t,0.30
Charged Off,3225,t,27000,25.24,4.27467,3518,59.60,RENT,0.20,default,3,t,0.50
Charged Off,19000,t,46740,18.26,13.87240,16077,93.50,RENT,1.20,default,11,t,0.40
Charged Off,26375,t,60000,5.62,14.03440,11564,70.50,RENT,2.60,default,11,t,0.35
Charged Off,10000,t,70000,11.28,4.19537,10637,45.50,MORTGAGE,3.40,default,5,t,0.55
Charged Off,19500,t,56000,30.52,10.95940,15570,69.50,RENT,2.40,default,1,t,0.40
Charged Off,16000,t,52000,19.32,8.30515,8434,39.60,RENT,6.00,default,11,t,0.35
Charged Off,21075,t,66000,9.00,10.19470,5248,67.30,MORTGAGE,2.60,default,11,t,0.50
Charged Off,31500,t,125000,20.09,9.03437,43418,82.20,RENT,0.60,default,11,t,0.55
Charged Off,19800,t,45000,30.72,13.69390,27921,65.10,RENT,2.20,default,4,t,0.35
Charged Off,9000,t,63000,18.18,4.49619,10709,61.20,RENT,2.40,default,6,t,0.45
